X,Y,Text,tipo,angulo,icon_url
-49.486087147114,-28.395159193033,"17",Galeria,"135",./0.png
-49.4861622435254,-28.3950210760714,"18",Galeria,"135",./0.png
-49.4862359085067,-28.3948820275851,"19",Galeria,"135",./0.png
-49.4862881078006,-28.3947355655969,"20",Galeria,"135",./0.png
-49.4855730359833,-28.3961313102907,"10",Galeria,"135",./0.png
-49.4855259523313,-28.3953334812595,"1",Galeria,"135",./0.png
-49.4856833100928,-28.395398607318,"2",Galeria,"135",./0.png
-49.4858402067137,-28.3954625370281,"3",Galeria,"135",./0.png
-49.4859988795366,-28.395529468904,"4",Galeria,"135",./0.png
-49.4862607850455,-28.3968260985044,"9",Galeria,"135",./0.png
-49.4861069542091,-28.3967592339679,"8",Galeria,"135",./0.png
-49.4859496841454,-28.3966945025902,"7",Galeria,"135",./0.png
-49.4865216180043,-28.3931777990858,"0",Galeria,"135",./0.png
-49.486360880273,-28.3931091678833,"1",Galeria,"135",./0.png
-49.4862055755426,-28.3930453652969,"2",Galeria,"135",./0.png
-49.4860493008237,-28.3929799034539,"3",Galeria,"135",./0.png
-49.4858934148584,-28.3929137332944,"4",Galeria,"135",./0.png
-49.4857357154077,-28.3928472750721,"5",Galeria,"135",./0.png
-49.4855794491734,-28.3927827874728,"6",Galeria,"135",./0.png
-49.4854226618424,-28.3927161299887,"7",Galeria,"135",./0.png
-49.4852660106766,-28.392652298236,"8",Galeria,"135",./0.png
-49.4851067819776,-28.3925866584874,"9",Galeria,"135",./0.png
-49.4849637989706,-28.3925258260877,"10",Galeria,"135",./0.png
-49.4848032960576,-28.3924583943859,"11",Galeria,"135",./0.png
-49.4864482475355,-28.3968373951082,"10",Galeria,"135",./0.png
-49.485369486557,-28.3952673460169,"0",Galeria,"135",./0.png
-49.4866909130748,-28.3932494418751,"-1",Galeria,"135",./0.png
-49.4862882485898,-28.391127141855,"10",Galeria,"135",./0.png
-49.4876041988251,-28.3916696547164,"1",Galeria,"135",./0.png
-49.487389788001,-28.3915764223812,"0",Galeria,"135",./0.png
-49.4865028048164,-28.391205264749,"8",Galeria,"135",./0.png
-49.4869463244683,-28.3913916423078,"4",Galeria,"135",./0.png
-49.4867247369682,-28.3912983414908,"6",Galeria,"135",./0.png
-49.487829671466,-28.3917644650153,"3",Galeria,"135",./0.png
-49.4871674834461,-28.3914840828256,"2",Galeria,"135",./0.png
-49.4827980786197,-28.3949304925995,"7",Galeria,"135",./0.png
-49.482871936341,-28.3947905441955,"6",Galeria,"135",./0.png
-49.4829469216918,-28.3946550703671,"5",Galeria,"135",./0.png
-49.4830200289044,-28.3945150806129,"4",Galeria,"135",./0.png
-49.4830942678802,-28.394376422859,"3",Galeria,"135",./0.png
-49.4831704049309,-28.3942363126669,"2",Galeria,"135",./0.png
-49.4832433679446,-28.3940991141329,"1",Galeria,"135",./0.png
-49.4833148298952,-28.3939594280374,"0",Galeria,"135",./0.png
-49.4827249772801,-28.395067196081,"8",Galeria,"135",./0.png
-49.4826531640371,-28.3952064883402,"9",Galeria,"135",./0.png
-49.482581737354,-28.3953365269439,"10",Galeria,"135",./0.png
-49.4829323061685,-28.3948649099986,TV 0,Travessa,"45",./0.png
-49.4827754264641,-28.3947987392213,TV 1,Travessa,"45",./0.png
-49.4826185050798,-28.394733411108,TV 2,Travessa,"45",./0.png
-49.4824618837781,-28.3946675116592,TV 3,Travessa,"45",./0.png
-49.4825096752228,-28.3954775841553,"11",Galeria,"135",./0.png
-49.4834221288588,-28.3984225347567,TV 30,Travessa,"45",./0.png
-49.4835942897668,-28.3983952726915,TV 31,Travessa,"45",./0.png
-49.4836915090108,-28.3984080845544,"7",Galeria,"135",./0.png
-49.4836254128532,-28.3981070698811,"9",Galeria,"135",./0.png
-49.4870127322772,-28.3892707313476,"12",Galeria,"135",./0.png
-49.4867860863476,-28.3891853899862,"14",Galeria,"135",./0.png
-49.4849944332463,-28.3892236177261,"5",Galeria,"135",./0.png
-49.4848880680252,-28.3894192298289,"6",Galeria,"135",./0.png
-49.4847839761442,-28.3896130077844,"7",Galeria,"135",./0.png
-49.4846779094696,-28.3898106326986,"8",Galeria,"135",./0.png
-49.4845720914994,-28.390007602134,"9",Galeria,"135",./0.png
-49.4844692529788,-28.3901916851587,"10",Galeria,"135",./0.png
-49.4844017548461,-28.3904084883464,"11",Galeria,"135",./0.png
-49.4849438516284,-28.3895653732276,"0",Galeria,"135",./0.png
-49.4847224141804,-28.3894704083606,"1",Galeria,"135",./0.png
-49.484501757369,-28.3893743204143,"2",Galeria,"135",./0.png
-49.4842777253224,-28.3892870818571,"3",Galeria,"135",./0.png
-49.4880498867913,-28.3930588947617,"7",Galeria,"135",./0.png
-49.4881539478934,-28.3928609877579,"8",Galeria,"135",./0.png
-49.4882590411318,-28.3926657575348,"9",Galeria,"135",./0.png
-49.4883578238353,-28.3924809058036,"10",Galeria,"135",./0.png
-49.488462954952,-28.3922815841865,"11",Galeria,"135",./0.png
-49.4885667917873,-28.3920888667865,"12",Galeria,"135",./0.png
-49.4886728926053,-28.3918938293192,"13",Galeria,"135",./0.png
-49.4878614274753,-28.3934182977603,"5",Galeria,"135",./0.png
-49.4879547635726,-28.3932381584874,"6",Galeria,"135",./0.png
-49.4876675723995,-28.3937763658776,"3",Galeria,"135",./0.png
-49.4877652682642,-28.3935978586252,"4",Galeria,"135",./0.png
-49.4874789304666,-28.3941343646855,"1",Galeria,"135",./0.png
-49.4875706778242,-28.3939538219317,"2",Galeria,"135",./0.png
-49.4873844518079,-28.3943179760015,"0",Galeria,"135",./0.png
-49.4887830014008,-28.3916996305244,"14",Galeria,"135",./0.png
-49.4876612768001,-28.3951748171317,"1",Galeria,"135",./0.png
-49.488049820555,-28.3953405578719,"2",Galeria,"135",./0.png
-49.4874686212585,-28.3950946427972,"3",Galeria,"135",./0.png
-49.488241346716,-28.3954233203033,"4",Galeria,"135",./0.png
-49.488529623048,-28.3953284719229,"6",Galeria,"135",./0.png
-49.4872739556501,-28.3950160923487,"5",Galeria,"135",./0.png
-49.4870826046435,-28.3949321054362,"7",Galeria,"135",./0.png
-49.4868882723821,-28.3948501387212,"9",Galeria,"135",./0.png
-49.4867036016961,-28.3947690528659,"11",Galeria,"135",./0.png
-49.4883070070553,-28.3961847810083,"8",Galeria,"135",./0.png
-49.4880698887962,-28.3961889871739,"6",Galeria,"135",./0.png
-49.4872761801505,-28.3945075822511,"-1",Galeria,"135",./0.png
-49.4886085299995,-28.3956272027582,"8",Galeria,"135",./0.png
-49.4889710436759,-28.3911522291054,"8",Galeria,"135",./0.png
-49.4885385306615,-28.390974375496,"12",Galeria,"135",./0.png
-49.4887587642817,-28.3910672757157,"10",Galeria,"135",./0.png
-49.4891903897278,-28.3912443865991,"6",Galeria,"135",./0.png
-49.4894159119309,-28.3913380468157,"4",Galeria,"135",./0.png
-49.4900499256115,-28.391499990365,TV 1,Travessa,"45",./0.png
-49.4899362522469,-28.3916925263686,TV 0,Travessa,"45",./0.png
-49.4901091354808,-28.3915491688554,"1",Galeria,"135",./0.png
-49.4896341280914,-28.3914306341186,"2",Galeria,"135",./0.png
-49.4898560901418,-28.3915223039523,"0",Galeria,"135",./0.png
-49.4899356727233,-28.3911937708242,TV 2,Travessa,"45",./0.png
-49.4904109455749,-28.3939732748452,TV 13,Travessa,"45",./0.png
-49.4906307344815,-28.3940618782304,TV 14,Travessa,"45",./0.png
-49.4908500567486,-28.3941580809419,TV 15,Travessa,"45",./0.png
-49.4910731963861,-28.3942494923964,TV 16,Travessa,"45",./0.png
-49.4912959599452,-28.394339205635,TV 17,Travessa,"45",./0.png
-49.491515515294,-28.3944327855713,TV 18,Travessa,"45",./0.png
-49.4917370739792,-28.3945253021729,TV 19,Travessa,"45",./0.png
-49.491963475121,-28.3946099077582,TV 20,Travessa,"45",./0.png
-49.4921818123054,-28.3947060185391,TV 21,Travessa,"45",./0.png
-49.4924024411606,-28.3948033464706,TV 22,Travessa,"45",./0.png
-49.492625719146,-28.3948940026033,TV 23,Travessa,"45",./0.png
-49.4928436431616,-28.3949880147725,TV 24,Travessa,"45",./0.png
-49.4930674040374,-28.3950804193092,TV 25,Travessa,"45",./0.png
-49.4932880407668,-28.3951745718607,TV 26,Travessa,"45",./0.png
-49.490488302919,-28.394080065465,"0",Galeria,"135",./0.png
-49.4903835085279,-28.3942758238022,"1",Galeria,"135",./0.png
-49.490278713738,-28.3944715820387,"3",Galeria,"135",./0.png
-49.4901739185491,-28.3946673401744,"5",Galeria,"135",./0.png
-49.4905930969111,-28.393884307027,"2",Galeria,"135",./0.png
-49.4906978905044,-28.3936885484883,"4",Galeria,"135",./0.png
-49.4908026836988,-28.3934927898488,"6",Galeria,"135",./0.png
-49.4932389463645,-28.3945106559706,"6",Galeria,"135",./0.png
-49.4931370423376,-28.3947058037507,"4",Galeria,"135",./0.png
-49.4930241246758,-28.3949011481582,"2",Galeria,"135",./0.png
-49.4929264549583,-28.3951009390128,"0",Galeria,"135",./0.png
-49.4928215045204,-28.395291866313,"1",Galeria,"135",./0.png
-49.4927160360011,-28.395489455696,"3",Galeria,"135",./0.png
-49.4926121301928,-28.3956847266591,"5",Galeria,"135",./0.png
-49.4851143606989,-28.3932934190783,"7",Galeria,"135",./0.png
-49.4849575585546,-28.3932277731257,"8",Galeria,"135",./0.png
-49.4848007566105,-28.3931621269993,"9",Galeria,"135",./0.png
-49.4909074764943,-28.3932970311086,"8",Galeria,"135",./0.png
-49.4910071105371,-28.3931101085556,"10",Galeria,"135",./0.png
-49.4911124229695,-28.392914625126,"12",Galeria,"135",./0.png
-49.4900754497813,-28.3948512797412,"7",Galeria,"135",./0.png
-49.4899674569535,-28.3950567872388,"9",Galeria,"135",./0.png
-49.487014657941,-28.396692045537,TV 10,Travessa,"45",./0.png
-49.4869297076062,-28.3968410010911,TV 11,Travessa,"45",./0.png
-49.4925020415786,-28.3958824397035,"7",Galeria,"135",./0.png
-49.4923994856278,-28.3960781136905,"9",Galeria,"135",./0.png
-49.4933415346941,-28.3943174643843,"8",Galeria,"135",./0.png
-49.4934475605925,-28.3941326041246,"10",Galeria,"135",./0.png
-49.4935435736986,-28.3939322653706,"12",Galeria,"135",./0.png
-49.4935111527862,-28.3952611518848,TV 27,Travessa,"45",./0.png
-49.4937356659336,-28.3953500910534,TV 28,Travessa,"45",./0.png
-49.4939514969971,-28.395450523782,TV 29,Travessa,"45",./0.png
-49.4941726711514,-28.3955422996239,TV 30,Travessa,"45",./0.png
-49.4943992495031,-28.3956252727244,TV 31,Travessa,"45",./0.png
-49.4946167499144,-28.3957251368279,TV 32,Travessa,"45",./0.png
-49.4948391258383,-28.3958172168167,TV 33,Travessa,"45",./0.png
-49.4950597172195,-28.395912707277,TV 34,Travessa,"45",./0.png
-49.4952841129161,-28.3960038312798,TV 35,Travessa,"45",./0.png
-49.4955019984492,-28.3960988027303,TV 36,Travessa,"45",./0.png
-49.4957246165489,-28.3961906061162,TV 37,Travessa,"45",./0.png
-49.495961301624,-28.396293604788,TV 38,Travessa,"45",./0.png
-49.4943914011163,-28.3969113462769,"9",Galeria,"135",./0.png
-49.494495479858,-28.3967138865619,"7",Galeria,"135",./0.png
-49.4886401883076,-28.3932320842213,TV 5,Travessa,"45",./0.png
-49.488418401847,-28.3931391448237,TV 4,Travessa,"45",./0.png
-49.4881974062542,-28.3930467001723,TV 3,Travessa,"45",./0.png
-49.4879751572502,-28.3929532852016,TV 2,Travessa,"45",./0.png
-49.4877546150502,-28.3928612910797,TV 1,Travessa,"45",./0.png
-49.4875334956071,-28.392768717351,TV 0,Travessa,"45",./0.png
-49.4922902510777,-28.3962783699298,"11",Galeria,"135",./0.png
-49.4921838788482,-28.3964778906609,"13",Galeria,"135",./0.png
-49.4878573240816,-28.3952581467798,"0",Galeria,"135",./0.png
-49.4822885535393,-28.3989052310794,TV 23,Travessa,"45",./0.png
-49.4821143366451,-28.398931888582,TV 22,Travessa,"45",./0.png
-49.4819435906717,-28.3989590967642,TV 21,Travessa,"45",./0.png
-49.4817728446211,-28.3989863047289,TV 20,Travessa,"45",./0.png
-49.4816020984934,-28.399013512476,TV 19,Travessa,"45",./0.png
-49.4814313522886,-28.3990407200055,TV 18,Travessa,"45",./0.png
-49.4812606060066,-28.3990679273175,TV 17,Travessa,"45",./0.png
-49.4810283224849,-28.3987931716206,TV 16,Travessa,"45",./0.png
-49.4808575765248,-28.3988203784394,TV 15,Travessa,"45",./0.png
-49.4806868304877,-28.3988475850406,TV 14,Travessa,"45",./0.png
-49.4805160843734,-28.3988747914243,TV 13,Travessa,"45",./0.png
-49.480345338182,-28.3989019975904,TV 12,Travessa,"45",./0.png
-49.4801745919135,-28.398929203539,TV 11,Travessa,"45",./0.png
-49.4800038455679,-28.39895640927,TV 10,Travessa,"45",./0.png
-49.4798330991452,-28.3989836147834,TV 9,Travessa,"45",./0.png
-49.4796623526454,-28.3990108200793,TV 8,Travessa,"45",./0.png
-49.4794916060684,-28.3990380251576,TV 7,Travessa,"45",./0.png
-49.4793208594144,-28.3990652300183,TV 6,Travessa,"45",./0.png
-49.4791501126833,-28.3990924346615,TV 5,Travessa,"45",./0.png
-49.4789793658751,-28.3991196390871,TV 4,Travessa,"45",./0.png
-49.4788086189898,-28.3991468432951,TV 3,Travessa,"45",./0.png
-49.4786359735247,-28.3991740260801,TV 2,Travessa,"45",./0.png
-49.4785535200603,-28.3996433666148,TV 1,Travessa,"45",./0.png
-49.4780763449622,-28.3999898164886,TV 63,Travessa,"45",./0.png
-49.4779170871058,-28.3999287535763,TV 62,Travessa,"45",./0.png
-49.4682009522946,-28.3962138189678,TV 1,Travessa,"45",./0.png
-49.4683565357084,-28.3962769177165,TV 2,Travessa,"45",./0.png
-49.46851585184,-28.3963375188017,TV 3,Travessa,"45",./0.png
-49.468675397379,-28.3963985354907,TV 4,Travessa,"45",./0.png
-49.4688351130582,-28.396460211843,TV 5,Travessa,"45",./0.png
-49.468993498184,-28.3965209076389,TV 6,Travessa,"45",./0.png
-49.469151721035,-28.3965818950641,TV 7,Travessa,"45",./0.png
-49.4693143933387,-28.3966377296113,TV 8,Travessa,"45",./0.png
-49.469474301317,-28.3966980444147,TV 9,Travessa,"45",./0.png
-49.4696313566159,-28.3967656208308,TV 10,Travessa,"45",./0.png
-49.4697900524695,-28.3968276653434,TV 11,Travessa,"45",./0.png
-49.469950119076,-28.3968875319845,TV 12,Travessa,"45",./0.png
-49.4701089057083,-28.396949176568,TV 13,Travessa,"45",./0.png
-49.4702676946828,-28.3970092526104,TV 14,Travessa,"45",./0.png
-49.4704279026798,-28.3970703391331,TV 15,Travessa,"45",./0.png
-49.4705866260418,-28.3971307478086,TV 16,Travessa,"45",./0.png
-49.4707464984107,-28.3971923488893,TV 17,Travessa,"45",./0.png
-49.4709056189236,-28.3972521422644,TV 18,Travessa,"45",./0.png
-49.4710645993457,-28.397314752419,TV 19,Travessa,"45",./0.png
-49.471224368021,-28.39737449222,TV 20,Travessa,"45",./0.png
-49.4713834434188,-28.3974357184822,TV 21,Travessa,"45",./0.png
-49.4715436983381,-28.3974970498008,TV 22,Travessa,"45",./0.png
-49.4717011640063,-28.3975581903601,TV 23,Travessa,"45",./0.png
-49.4718626140506,-28.3976188473053,TV 24,Travessa,"45",./0.png
-49.4720206133225,-28.3976800469726,TV 25,Travessa,"45",./0.png
-49.4721796050539,-28.3977411312095,TV 26,Travessa,"45",./0.png
-49.4723394402661,-28.3978014857366,TV 27,Travessa,"45",./0.png
-49.4724990621026,-28.3978630464496,TV 28,Travessa,"45",./0.png
-49.4726584492212,-28.397923870559,TV 29,Travessa,"45",./0.png
-49.4728165075488,-28.3979847186383,TV 30,Travessa,"45",./0.png
-49.4729762918471,-28.3980454436933,TV 31,Travessa,"45",./0.png
-49.4731362697012,-28.3981075280587,TV 32,Travessa,"45",./0.png
-49.4732941854656,-28.3981675431138,TV 33,Travessa,"45",./0.png
-49.4734548324489,-28.3982276616074,TV 34,Travessa,"45",./0.png
-49.4736127143594,-28.3982907031867,TV 35,Travessa,"45",./0.png
-49.4737733399862,-28.3983515880657,TV 36,Travessa,"45",./0.png
-49.4739311456352,-28.3984118921343,TV 37,Travessa,"45",./0.png
-49.4740898988928,-28.3984734834227,TV 38,Travessa,"45",./0.png
-49.4742509354072,-28.3985338963317,TV 39,Travessa,"45",./0.png
-49.4744099422866,-28.3985948052268,TV 40,Travessa,"45",./0.png
-49.4745689634958,-28.3986541075114,TV 41,Travessa,"45",./0.png
-49.474728971322,-28.3987162488551,TV 42,Travessa,"45",./0.png
-49.4750482492489,-28.3988382052741,TV 44,Travessa,"45",./0.png
-49.4755245092701,-28.3990217381135,TV 47,Travessa,"45",./0.png
-49.4756847369623,-28.3990822901486,TV 48,Travessa,"45",./0.png
-49.4758478590273,-28.3991378134052,TV 49,Travessa,"45",./0.png
-49.4760074137507,-28.3991982669276,TV 50,Travessa,"45",./0.png
-49.4761667247619,-28.3992592187131,TV 51,Travessa,"45",./0.png
-49.476326035963,-28.3993201703188,TV 52,Travessa,"45",./0.png
-49.4764854027856,-28.3993810084617,TV 53,Travessa,"45",./0.png
-49.4766446589346,-28.3994420729903,TV 54,Travessa,"45",./0.png
-49.4768040261368,-28.3995029107733,TV 55,Travessa,"45",./0.png
-49.4769633380971,-28.3995638616593,TV 56,Travessa,"45",./0.png
-49.4771225948161,-28.3996249256483,TV 57,Travessa,"45",./0.png
-49.4772819625874,-28.3996857628913,TV 58,Travessa,"45",./0.png
-49.4774412751174,-28.3997467132374,TV 59,Travessa,"45",./0.png
-49.4776005324063,-28.3998077766869,TV 60,Travessa,"45",./0.png
-49.4777599007468,-28.3998686133899,TV 61,Travessa,"45",./0.png
-49.4781589584079,-28.4002154185986,TV 64,Travessa,"45",./0.png
-49.4899207654351,-28.386630081919,TV 28,Travessa,"45",./0.png
-49.4879021242147,-28.382985210903,TV 5,Travessa,"45",./0.png
-49.4876537989023,-28.3828977162508,TV 6,Travessa,"45",./0.png
-49.4888853423371,-28.3839209935231,"2",Galeria,"135",./0.png
-49.488754395669,-28.384165705797,"4",Galeria,"135",./0.png
-49.4886234483781,-28.3844104179136,"6",Galeria,"135",./0.png
-49.489173466445,-28.3833826442317,"1",Galeria,"135",./0.png
-49.489304479307,-28.3831357013976,"3",Galeria,"135",./0.png
-49.4894354278891,-28.3828932489622,"5",Galeria,"135",./0.png
-49.4884894347559,-28.3846505967162,"8",Galeria,"135",./0.png
-49.488368942527,-28.384888073445,"10",Galeria,"135",./0.png
-49.4882381476836,-28.3851308766611,"12",Galeria,"135",./0.png
-49.4879518260061,-28.3831731396335,"0",Galeria,"135",./0.png
-49.4878367272991,-28.3833804956087,"2",Galeria,"135",./0.png
-49.488063765903,-28.3829563555085,"1",Galeria,"135",./0.png
-49.4885296363096,-28.3855235028318,"2",Galeria,"135",./0.png
-49.4888028588306,-28.3856426427309,"4",Galeria,"135",./0.png
-49.4890834449633,-28.3857563766878,"6",Galeria,"135",./0.png
-49.4675350682972,-28.3982483415416,"0",Galeria,"135",./0.png
-49.4674811457418,-28.3983594538422,"2",Galeria,"135",./0.png
-49.4674244643408,-28.3984770395228,"4",Galeria,"135",./0.png
-49.4673689490155,-28.3985944215017,"6",Galeria,"135",./0.png
-49.4673117286816,-28.3987076500121,"8",Galeria,"135",./0.png
-49.4672593514437,-28.3988142291215,"10",Galeria,"135",./0.png
-49.467202516701,-28.398931399601,"12",Galeria,"135",./0.png
-49.4675918148504,-28.3981323938979,"1",Galeria,"135",./0.png
-49.4676511914305,-28.398014433092,"3",Galeria,"135",./0.png
-49.4677053075707,-28.3979004985196,"5",Galeria,"135",./0.png
-49.4677661614202,-28.3977813351116,"7",Galeria,"135",./0.png
-49.4678209442658,-28.3976645718366,"9",Galeria,"135",./0.png
-49.4678796325198,-28.3975443334159,"11",Galeria,"135",./0.png
-49.4679344475295,-28.3974221961192,"13",Galeria,"135",./0.png
-49.4679821766713,-28.3973018609139,"15",Galeria,"135",./0.png
-49.4662293550924,-28.3977456132815,"0",Galeria,"135",./0.png
-49.4661158594,-28.3979775073167,"4",Galeria,"135",./0.png
-49.4660591113608,-28.3980934542888,"6",Galeria,"135",./0.png
-49.4660023631929,-28.3982094012306,"8",Galeria,"135",./0.png
-49.4659481076974,-28.3983116806202,"10",Galeria,"135",./0.png
-49.4662861027456,-28.3976296662184,"1",Galeria,"135",./0.png
-49.4663428502701,-28.3975137191249,"3",Galeria,"135",./0.png
-49.4872204900378,-28.3873337431126,"0",Galeria,"135",./0.png
-49.4869412292966,-28.3872201060367,"1",Galeria,"135",./0.png
-49.486669578234,-28.3870997222567,"3",Galeria,"135",./0.png
-49.4918692490579,-28.3832011547019,"0",Galeria,"135",./0.png
-49.491598994827,-28.3830759432079,"2",Galeria,"135",./0.png
-49.4913183915605,-28.3829587069391,"4",Galeria,"135",./0.png
-49.4910439607641,-28.3828508432768,"6",Galeria,"135",./0.png
-49.490772522063,-28.3827289619509,"8",Galeria,"135",./0.png
-49.4904999475549,-28.3826209217723,"10",Galeria,"135",./0.png
-49.4921474666707,-28.3833128140191,"1",Galeria,"135",./0.png
-49.4924264535105,-28.3834280296576,"3",Galeria,"135",./0.png
-49.4926992359199,-28.3835421800463,"5",Galeria,"135",./0.png
-49.4929783864199,-28.383658368465,"7",Galeria,"135",./0.png
-49.493255081386,-28.3837741973924,"9",Galeria,"135",./0.png
-49.4935402054887,-28.3838963919938,"11",Galeria,"135",./0.png
-49.4927603807133,-28.3815359755512,"0",Galeria,"135",./0.png
-49.4925258279396,-28.3814365128505,"2",Galeria,"135",./0.png
-49.4929981492975,-28.3816361077348,"1",Galeria,"135",./0.png
-49.4932444160566,-28.3817394404731,"3",Galeria,"135",./0.png
-49.4934820311808,-28.3818378833198,"5",Galeria,"135",./0.png
-49.4937220529278,-28.381935869324,"7",Galeria,"135",./0.png
-49.4939642138702,-28.3820466149609,"9",Galeria,"135",./0.png
-49.4942068431121,-28.3821435859348,"11",Galeria,"135",./0.png
-49.4944533024245,-28.3822478518589,"13",Galeria,"135",./0.png
-49.4946906735089,-28.3823467967293,"15",Galeria,"135",./0.png
-49.4922825525405,-28.3813371766611,"4",Galeria,"135",./0.png
-49.4920372854365,-28.3812380696083,"6",Galeria,"135",./0.png
-49.4917988687244,-28.3811397842635,"8",Galeria,"135",./0.png
-49.4915734080692,-28.3810419070371,"10",Galeria,"135",./0.png
-49.4913352925908,-28.3809404294995,"12",Galeria,"135",./0.png
-49.491095195944,-28.3808405989325,"14",Galeria,"135",./0.png
-49.4908560429077,-28.3807415592524,"16",Galeria,"135",./0.png
-49.4949295392936,-28.3824534731062,"17",Galeria,"135",./0.png
-49.4933156395449,-28.3803324708658,TV 54,Travessa,"45",./0.png
-49.4907370592034,-28.3802657312357,"0",Galeria,"135",./0.png
-49.4906447342115,-28.3804394362473,"2",Galeria,"135",./0.png
-49.4905565367647,-28.3806042154897,"4",Galeria,"135",./0.png
-49.4904648544578,-28.3807755048594,"6",Galeria,"135",./0.png
-49.4908293820134,-28.3800945197813,"1",Galeria,"135",./0.png
-49.4909223451175,-28.3799224727419,"3",Galeria,"135",./0.png
-49.4910149437215,-28.3797477674848,"5",Galeria,"135",./0.png
-49.4903731718456,-28.380946794152,"8",Galeria,"135",./0.png
-49.490819471149,-28.3803377595658,TV 0,Travessa,"45",./0.png
-49.4906257927499,-28.3802566761802,TV 1,Travessa,"45",./0.png
-49.4902353293282,-28.3801004315004,TV 3,Travessa,"45",./0.png
-49.4900447593837,-28.3800134244331,TV 4,Travessa,"45",./0.png
-49.4898494863344,-28.3799345031057,TV 5,Travessa,"45",./0.png
-49.4896527212512,-28.37985869762,TV 6,Travessa,"45",./0.png
-49.4894576253206,-28.379775756253,TV 7,Travessa,"45",./0.png
-49.4662936715614,-28.3987203471624,"14",Galeria,"135",./0.png
-49.4671445196563,-28.3990447461573,"14",Galeria,"135",./0.png
-49.4670851493155,-28.3991655502318,"16",Galeria,"135",./0.png
-49.4671236344041,-28.3991818019358,TV 0,Travessa,"45",./0.png
-49.4670603246845,-28.3990609255234,TV 1,Travessa,"45",./0.png
-49.4669315924012,-28.3990116627583,TV 2,Travessa,"45",./0.png
-49.4668004665555,-28.3989614838646,TV 3,Travessa,"45",./0.png
-49.4666693408384,-28.3989113048491,TV 4,Travessa,"45",./0.png
-49.46653821525,-28.3988611257117,TV 5,Travessa,"45",./0.png
-49.4664070897904,-28.3988109464525,TV 6,Travessa,"45",./0.png
-49.4662759644594,-28.3987607670714,TV 7,Travessa,"45",./0.png
-49.466144839257,-28.3987105875685,TV 8,Travessa,"45",./0.png
-49.4902878360254,-28.3811051824056,"10",Galeria,"135",./0.png
-49.4893906982642,-28.3796984950627,"0",Galeria,"135",./0.png
-49.4892957320452,-28.37986736412,"2",Galeria,"135",./0.png
-49.4892095260648,-28.3800394262707,"4",Galeria,"135",./0.png
-49.4891169706447,-28.380211613663,"6",Galeria,"135",./0.png
-49.4894807274296,-28.3795287085921,"1",Galeria,"135",./0.png
-49.4895780096554,-28.3793549186442,"3",Galeria,"135",./0.png
-49.4890252864394,-28.3803829019979,"8",Galeria,"135",./0.png
-49.4889372325277,-28.3805432459432,"10",Galeria,"135",./0.png
-49.4684224313525,-28.3991635963268,"12",Galeria,"135",./0.png
-49.4670336466107,-28.3992766333085,"18",Galeria,"135",./0.png
-49.490432114656,-28.3801755925295,TV 2,Travessa,"45",./0.png
-49.490183161915,-28.3812748768913,"12",Galeria,"135",./0.png
-49.4669754639837,-28.3993918987077,"20",Galeria,"135",./0.png
-49.4876739620808,-28.3802248822119,"12",Galeria,"135",./0.png
-49.4877744725843,-28.3804803052367,"14",Galeria,"135",./0.png
-49.487679989583,-28.3806497470738,"16",Galeria,"135",./0.png
-49.4892648015997,-28.3796986952474,TV 8,Travessa,"45",./0.png
-49.4890702730905,-28.3796135854884,TV 9,Travessa,"45",./0.png
-49.4888765974332,-28.3795324997085,TV 10,Travessa,"45",./0.png
-49.4886829220812,-28.3794514136637,TV 11,Travessa,"45",./0.png
-49.48849212782,-28.3793690934777,TV 12,Travessa,"45",./0.png
-49.4882986929394,-28.3792900665419,TV 13,Travessa,"45",./0.png
-49.488105085151,-28.3792088169427,TV 14,Travessa,"45",./0.png
-49.4879122668114,-28.3791253363707,TV 15,Travessa,"45",./0.png
-49.490051120642,-28.3812823140241,TV 1,Travessa,"45",./0.png
-49.4897769545163,-28.3812428532206,TV 2,Travessa,"45",./0.png
-49.4895371613326,-28.3811424623639,TV 3,Travessa,"45",./0.png
-49.4892991788231,-28.3810447032209,TV 4,Travessa,"45",./0.png
-49.4890602041736,-28.3809473327293,TV 5,Travessa,"45",./0.png
-49.4888180842634,-28.3808439762685,TV 6,Travessa,"45",./0.png
-49.4885785151446,-28.3807439809003,TV 7,Travessa,"45",./0.png
-49.4883416537806,-28.3806424618261,TV 8,Travessa,"45",./0.png
-49.4881013418799,-28.3805423218868,TV 9,Travessa,"45",./0.png
-49.4882221915987,-28.3792096736439,"0",Galeria,"135",./0.png
-49.488127710321,-28.3793841437166,"2",Galeria,"135",./0.png
-49.4880368562956,-28.3795567088428,"4",Galeria,"135",./0.png
-49.4879452468517,-28.3797226499619,"6",Galeria,"135",./0.png
-49.4883203059342,-28.3790441115851,"1",Galeria,"135",./0.png
-49.4878535612603,-28.3798939374642,"8",Galeria,"135",./0.png
-49.4877685148725,-28.3800556619962,"10",Galeria,"135",./0.png
-49.4877199797444,-28.3790457810126,TV 16,Travessa,"45",./0.png
-49.4875539586476,-28.3789763057412,TV 17,Travessa,"45",./0.png
-49.487387937775,-28.3789068302751,TV 18,Travessa,"45",./0.png
-49.4872219171266,-28.3788373546143,TV 19,Travessa,"45",./0.png
-49.4870558967023,-28.3787678787587,TV 20,Travessa,"45",./0.png
